match_id,league_name,season,home_team,away_team,match_date,home_score,away_score,label,label_name
4193783,Premier League,2023/2024,Aston Villa,Nottingham Forest,2024-02-24 00:00:00+00:00,4,2,0,H
4193786,Premier League,2023/2024,Crystal Palace,Burnley,2024-02-24 00:00:00+00:00,3,0,0,H
4230784,Serie A,2023/2024,Bologna,Hellas Verona,2024-02-23 19:45:00+00:00,2,0,0,H
4222026,Bundesliga,2023/2024,Bayer Leverkusen,Mainz 05,2024-02-23 19:30:00+00:00,2,1,0,H
4219245,Ligue 1,2023/2024,Metz,Lyon,2024-02-23 00:00:00+00:00,1,2,2,A
4205598,La Liga,2023/2024,Real Sociedad,Villarreal,2024-02-23 00:00:00+00:00,1,3,2,A
4230741,Serie A,2023/2024,Torino,Lazio,2024-02-22 19:45:00+00:00,0,2,2,A
4193787,Premier League,2023/2024,Liverpool,Luton Town,2024-02-21 00:00:00+00:00,4,1,0,H
4193706,Premier League,2023/2024,Manchester City,Brentford,2024-02-20 00:00:00+00:00,1,0,0,H
4193773,Premier League,2023/2024,Everton,Crystal Palace,2024-02-19 00:00:00+00:00,1,1,1,D
4230783,Serie A,2023/2024,Monza,Milan,2024-02-18 19:45:00+00:00,4,2,0,H
4230776,Serie A,2023/2024,Frosinone,Roma,2024-02-18 17:00:00+00:00,0,3,2,A
4222020,Bundesliga,2023/2024,Bochum,Bayern München,2024-02-18 16:30:00+00:00,3,2,0,H
4222015,Bundesliga,2023/2024,Freiburg,Eintracht Frankfurt,2024-02-18 14:30:00+00:00,3,3,1,D
4230780,Serie A,2023/2024,Udinese,Cagliari,2024-02-18 14:00:00+00:00,1,1,1,D
4230775,Serie A,2023/2024,Empoli,Fiorentina,2024-02-18 14:00:00+00:00,1,1,1,D
4230779,Serie A,2023/2024,Lazio,Bologna,2024-02-18 11:30:00+00:00,1,2,2,A
4193775,Premier League,2023/2024,Luton Town,Manchester United,2024-02-18 00:00:00+00:00,1,2,2,A
4219230,Ligue 1,2023/2024,Monaco,Toulouse,2024-02-18 00:00:00+00:00,1,2,2,A
4205586,La Liga,2023/2024,Rayo Vallecano,Real Madrid,2024-02-18 00:00:00+00:00,1,1,1,D
4219229,Ligue 1,2023/2024,Rennes,Clermont Foot,2024-02-18 00:00:00+00:00,3,1,0,H
4219236,Ligue 1,2023/2024,Brest,Marseille,2024-02-18 00:00:00+00:00,1,0,0,H
4205587,La Liga,2023/2024,Granada,Almeria,2024-02-18 00:00:00+00:00,1,1,1,D
4193779,Premier League,2023/2024,Sheffield United,Brighton & Hove Albion,2024-02-18 00:00:00+00:00,0,5,2,A
4219235,Ligue 1,2023/2024,Montpellier,Metz,2024-02-18 00:00:00+00:00,3,0,0,H
4219228,Ligue 1,2023/2024,Strasbourg,Lorient,2024-02-18 00:00:00+00:00,1,3,2,A
4230774,Serie A,2023/2024,Atalanta,Sassuolo,2024-02-17 19:45:00+00:00,3,0,0,H
4222014,Bundesliga,2023/2024,RB Leipzig,Borussia Mönchengladbach,2024-02-17 17:30:00+00:00,2,0,0,H
4230777,Serie A,2023/2024,Hellas Verona,Juventus,2024-02-17 17:00:00+00:00,2,2,1,D
4222021,Bundesliga,2023/2024,FC Heidenheim,Bayer Leverkusen,2024-02-17 14:30:00+00:00,1,2,2,A
4222019,Bundesliga,2023/2024,Hoffenheim,Union Berlin,2024-02-17 14:30:00+00:00,0,1,2,A
4222017,Bundesliga,2023/2024,Mainz 05,Augsburg,2024-02-17 14:30:00+00:00,1,0,0,H
4222016,Bundesliga,2023/2024,Wolfsburg,Borussia Dortmund,2024-02-17 14:30:00+00:00,1,1,1,D
4230781,Serie A,2023/2024,Napoli,Genoa,2024-02-17 14:00:00+00:00,1,1,1,D
4193776,Premier League,2023/2024,Manchester City,Chelsea,2024-02-17 00:00:00+00:00,1,1,1,D
4193774,Premier League,2023/2024,Fulham,Aston Villa,2024-02-17 00:00:00+00:00,1,2,2,A
4205588,La Liga,2023/2024,Celta Vigo,Barcelona,2024-02-17 00:00:00+00:00,1,2,2,A
4193777,Premier League,2023/2024,Newcastle United,AFC Bournemouth,2024-02-17 00:00:00+00:00,2,2,1,D
4193771,Premier League,2023/2024,Brentford,Liverpool,2024-02-17 00:00:00+00:00,1,4,2,A
4205591,La Liga,2023/2024,Valencia,Sevilla,2024-02-17 00:00:00+00:00,0,0,1,D
4193780,Premier League,2023/2024,Tottenham Hotspur,Wolverhampton Wanderers,2024-02-17 00:00:00+00:00,1,2,2,A
4205589,La Liga,2023/2024,Osasuna,Cadiz,2024-02-17 00:00:00+00:00,2,0,0,H
4193772,Premier League,2023/2024,Burnley,Arsenal,2024-02-17 00:00:00+00:00,0,5,2,A
4193778,Premier League,2023/2024,Nottingham Forest,West Ham United,2024-02-17 00:00:00+00:00,2,0,0,H
4219231,Ligue 1,2023/2024,Lille,Le Havre,2024-02-17 00:00:00+00:00,3,0,0,H
4205584,La Liga,2023/2024,Atletico Madrid,Las Palmas,2024-02-17 00:00:00+00:00,5,0,0,H
4230778,Serie A,2023/2024,Inter,Salernitana,2024-02-16 20:00:00+00:00,4,0,0,H
4222018,Bundesliga,2023/2024,1. FC Köln,Werder Bremen,2024-02-16 19:30:00+00:00,0,1,2,A
4230782,Serie A,2023/2024,Torino,Lecce,2024-02-16 18:00:00+00:00,2,0,0,H
4219232,Ligue 1,2023/2024,Lyon,Nice,2024-02-16 00:00:00+00:00,1,0,0,H
4205590,La Liga,2023/2024,Villarreal,Getafe,2024-02-16 00:00:00+00:00,1,1,1,D
4230734,Serie A,2023/2024,Bologna,Fiorentina,2024-02-14 18:00:00+00:00,2,0,0,H
4230767,Serie A,2023/2024,Juventus,Udinese,2024-02-12 19:45:00+00:00,0,1,2,A
4193762,Premier League,2023/2024,Crystal Palace,Chelsea,2024-02-12 00:00:00+00:00,1,3,2,A
4230770,Serie A,2023/2024,Genoa,Atalanta,2024-02-11 17:00:00+00:00,1,4,2,A
4222007,Bundesliga,2023/2024,Hoffenheim,1. FC Köln,2024-02-11 16:30:00+00:00,1,1,1,D
4222010,Bundesliga,2023/2024,VfB Stuttgart,Mainz 05,2024-02-11 14:30:00+00:00,3,1,0,H
4230764,Serie A,2023/2024,Bologna,Lecce,2024-02-11 14:00:00+00:00,4,0,0,H
4230772,Serie A,2023/2024,Monza,Hellas Verona,2024-02-11 14:00:00+00:00,0,0,1,D
4230766,Serie A,2023/2024,Fiorentina,Frosinone,2024-02-11 11:30:00+00:00,5,1,0,H
4219223,Ligue 1,2023/2024,Nice,Monaco,2024-02-11 00:00:00+00:00,2,3,2,A
4219222,Ligue 1,2023/2024,Lorient,Reims,2024-02-11 00:00:00+00:00,2,0,0,H
4219224,Ligue 1,2023/2024,Clermont Foot,Brest,2024-02-11 00:00:00+00:00,1,1,1,D
4219227,Ligue 1,2023/2024,Montpellier,Lyon,2024-02-11 00:00:00+00:00,1,2,2,A
4219220,Ligue 1,2023/2024,Toulouse,Nantes,2024-02-11 00:00:00+00:00,1,2,2,A
4219226,Ligue 1,2023/2024,Le Havre,Rennes,2024-02-11 00:00:00+00:00,0,1,2,A
4193761,Premier League,2023/2024,Aston Villa,Manchester United,2024-02-11 00:00:00+00:00,1,2,2,A
4193769,Premier League,2023/2024,West Ham United,Arsenal,2024-02-11 00:00:00+00:00,0,6,2,A
4205575,La Liga,2023/2024,Mallorca,Rayo Vallecano,2024-02-11 00:00:00+00:00,2,1,0,H
4205578,La Liga,2023/2024,Sevilla,Atletico Madrid,2024-02-11 00:00:00+00:00,1,0,0,H
4222004,Bundesliga,2023/2024,Bayer Leverkusen,Bayern München,2024-02-10 17:30:00+00:00,3,0,0,H
4222009,Bundesliga,2023/2024,Augsburg,RB Leipzig,2024-02-10 14:30:00+00:00,2,2,1,D
4222003,Bundesliga,2023/2024,Union Berlin,Wolfsburg,2024-02-10 14:30:00+00:00,1,0,0,H
4222006,Bundesliga,2023/2024,Borussia Mönchengladbach,Darmstadt,2024-02-10 14:30:00+00:00,0,0,1,D
4222008,Bundesliga,2023/2024,Werder Bremen,FC Heidenheim,2024-02-10 14:30:00+00:00,1,2,2,A
4222005,Bundesliga,2023/2024,Eintracht Frankfurt,Bochum,2024-02-10 14:30:00+00:00,1,1,1,D
4230765,Serie A,2023/2024,Cagliari,Lazio,2024-02-10 14:00:00+00:00,1,3,2,A
4193764,Premier League,2023/2024,Liverpool,Burnley,2024-02-10 00:00:00+00:00,3,1,0,H
4219225,Ligue 1,2023/2024,Lens,Strasbourg,2024-02-10 00:00:00+00:00,3,1,0,H
4193767,Premier League,2023/2024,Nottingham Forest,Newcastle United,2024-02-10 00:00:00+00:00,2,3,2,A
4205582,La Liga,2023/2024,Real Sociedad,Osasuna,2024-02-10 00:00:00+00:00,0,1,2,A
4193765,Premier League,2023/2024,Luton Town,Sheffield United,2024-02-10 00:00:00+00:00,1,3,2,A
4205581,La Liga,2023/2024,Real Madrid,Girona,2024-02-10 00:00:00+00:00,4,0,0,H
4230771,Serie A,2023/2024,Salernitana,Empoli,2024-02-09 19:45:00+00:00,1,3,2,A
4222002,Bundesliga,2023/2024,Borussia Dortmund,Freiburg,2024-02-09 19:30:00+00:00,3,0,0,H
4205579,La Liga,2023/2024,Cadiz,Real Betis,2024-02-09 00:00:00+00:00,0,2,2,A
4219221,Ligue 1,2023/2024,Marseille,Metz,2024-02-09 00:00:00+00:00,1,1,1,D
4205566,La Liga,2023/2024,Rayo Vallecano,Sevilla,2024-02-05 00:00:00+00:00,1,2,2,A
4193753,Premier League,2023/2024,Brentford,Manchester City,2024-02-05 00:00:00+00:00,1,3,2,A
4230754,Serie A,2023/2024,Atalanta,Lazio,2024-02-04 17:00:00+00:00,3,1,0,H
4221914,Bundesliga,2023/2024,Wolfsburg,Hoffenheim,2024-02-04 14:30:00+00:00,2,2,1,D
4230761,Serie A,2023/2024,Napoli,Hellas Verona,2024-02-04 14:00:00+00:00,2,1,0,H
4193758,Premier League,2023/2024,Manchester United,West Ham United,2024-02-04 00:00:00+00:00,3,0,0,H
4219217,Ligue 1,2023/2024,Brest,Nice,2024-02-04 00:00:00+00:00,0,0,1,D
4205571,La Liga,2023/2024,Villarreal,Cadiz,2024-02-04 00:00:00+00:00,0,0,1,D
4193756,Premier League,2023/2024,Chelsea,Wolverhampton Wanderers,2024-02-04 00:00:00+00:00,2,4,2,A
4205570,La Liga,2023/2024,Real Madrid,Atletico Madrid,2024-02-04 00:00:00+00:00,1,1,1,D
4219211,Ligue 1,2023/2024,Monaco,Le Havre,2024-02-04 00:00:00+00:00,1,1,1,D
4219214,Ligue 1,2023/2024,Reims,Toulouse,2024-02-04 00:00:00+00:00,2,3,2,A
4193752,Premier League,2023/2024,Arsenal,Liverpool,2024-02-04 00:00:00+00:00,3,1,0,H
4205572,La Liga,2023/2024,Osasuna,Celta Vigo,2024-02-04 00:00:00+00:00,0,3,2,A
4193751,Premier League,2023/2024,AFC Bournemouth,Nottingham Forest,2024-02-04 00:00:00+00:00,1,1,1,D
4221916,Bundesliga,2023/2024,1. FC Köln,Eintracht Frankfurt,2024-02-03 17:30:00+00:00,2,0,0,H
4230757,Serie A,2023/2024,Frosinone,Milan,2024-02-03 17:00:00+00:00,2,3,2,A
4221911,Bundesliga,2023/2024,Bayern München,Borussia Mönchengladbach,2024-02-03 14:30:00+00:00,3,1,0,H
4221917,Bundesliga,2023/2024,Bochum,Augsburg,2024-02-03 14:30:00+00:00,1,1,1,D
4221913,Bundesliga,2023/2024,Freiburg,VfB Stuttgart,2024-02-03 14:30:00+00:00,1,3,2,A
4221915,Bundesliga,2023/2024,Mainz 05,Werder Bremen,2024-02-03 14:30:00+00:00,0,1,2,A
4230756,Serie A,2023/2024,Empoli,Genoa,2024-02-03 14:00:00+00:00,0,0,1,D
4230762,Serie A,2023/2024,Udinese,Monza,2024-02-03 14:00:00+00:00,0,0,1,D
4205569,La Liga,2023/2024,Valencia,Almeria,2024-02-03 00:00:00+00:00,2,1,0,H
4193759,Premier League,2023/2024,Newcastle United,Luton Town,2024-02-03 00:00:00+00:00,4,4,1,D
4193757,Premier League,2023/2024,Everton,Tottenham Hotspur,2024-02-03 00:00:00+00:00,2,2,1,D
4219215,Ligue 1,2023/2024,Nantes,Lens,2024-02-03 00:00:00+00:00,0,1,2,A
4219210,Ligue 1,2023/2024,Rennes,Montpellier,2024-02-03 00:00:00+00:00,2,1,0,H
4205567,La Liga,2023/2024,Granada,Las Palmas,2024-02-03 00:00:00+00:00,1,1,1,D
4205568,La Liga,2023/2024,Deportivo Alaves,Barcelona,2024-02-03 00:00:00+00:00,1,3,2,A
4193760,Premier League,2023/2024,Sheffield United,Aston Villa,2024-02-03 00:00:00+00:00,0,5,2,A
4193754,Premier League,2023/2024,Brighton & Hove Albion,Crystal Palace,2024-02-03 00:00:00+00:00,4,1,0,H
4193755,Premier League,2023/2024,Burnley,Fulham,2024-02-03 00:00:00+00:00,2,2,1,D
4230760,Serie A,2023/2024,Lecce,Fiorentina,2024-02-02 19:45:00+00:00,3,2,0,H
4221918,Bundesliga,2023/2024,FC Heidenheim,Borussia Dortmund,2024-02-02 19:30:00+00:00,0,0,1,D
4219209,Ligue 1,2023/2024,Strasbourg,Paris Saint-Germain,2024-02-02 00:00:00+00:00,1,2,2,A
4193746,Premier League,2023/2024,West Ham United,AFC Bournemouth,2024-02-01 00:00:00+00:00,1,1,1,D
4193747,Premier League,2023/2024,Wolverhampton Wanderers,Manchester United,2024-02-01 00:00:00+00:00,3,4,2,A
4205539,La Liga,2023/2024,Getafe,Real Madrid,2024-02-01 00:00:00+00:00,0,2,2,A
4205536,La Liga,2023/2024,Barcelona,Osasuna,2024-01-31 00:00:00+00:00,1,0,0,H
4193750,Premier League,2023/2024,Manchester City,Burnley,2024-01-31 00:00:00+00:00,3,1,0,H
4205535,La Liga,2023/2024,Atletico Madrid,Rayo Vallecano,2024-01-31 00:00:00+00:00,2,1,0,H
4193749,Premier League,2023/2024,Liverpool,Chelsea,2024-01-31 00:00:00+00:00,4,1,0,H
4193743,Premier League,2023/2024,Luton Town,Brighton & Hove Albion,2024-01-30 00:00:00+00:00,4,0,0,H
4193741,Premier League,2023/2024,Aston Villa,Newcastle United,2024-01-30 00:00:00+00:00,1,3,2,A
4193742,Premier League,2023/2024,Fulham,Everton,2024-01-30 00:00:00+00:00,0,0,1,D
4230753,Serie A,2023/2024,Salernitana,Roma,2024-01-29 19:45:00+00:00,1,2,2,A
4205556,La Liga,2023/2024,Getafe,Granada,2024-01-29 00:00:00+00:00,2,0,0,H
4230748,Serie A,2023/2024,Lazio,Napoli,2024-01-28 17:00:00+00:00,0,0,1,D
4221902,Bundesliga,2023/2024,Borussia Dortmund,Bochum,2024-01-28 16:30:00+00:00,3,1,0,H
4221903,Bundesliga,2023/2024,Union Berlin,Darmstadt,2024-01-28 14:30:00+00:00,1,0,0,H
4230747,Serie A,2023/2024,Genoa,Lecce,2024-01-28 11:30:00+00:00,2,1,0,H
4219207,Ligue 1,2023/2024,Reims,Nantes,2024-01-28 00:00:00+00:00,0,0,1,D
4219206,Ligue 1,2023/2024,Clermont Foot,Strasbourg,2024-01-28 00:00:00+00:00,1,1,1,D
4219208,Ligue 1,2023/2024,Montpellier,Lille,2024-01-28 00:00:00+00:00,0,0,1,D
4219203,Ligue 1,2023/2024,Lorient,Le Havre,2024-01-28 00:00:00+00:00,3,3,1,D
4205553,La Liga,2023/2024,Atletico Madrid,Valencia,2024-01-28 00:00:00+00:00,2,0,0,H
4221904,Bundesliga,2023/2024,Bayer Leverkusen,Borussia Mönchengladbach,2024-01-27 17:30:00+00:00,0,0,1,D
4221910,Bundesliga,2023/2024,VfB Stuttgart,RB Leipzig,2024-01-27 14:30:00+00:00,5,2,0,H
4221909,Bundesliga,2023/2024,Augsburg,Bayern München,2024-01-27 14:30:00+00:00,2,3,2,A
4221906,Bundesliga,2023/2024,Wolfsburg,1. FC Köln,2024-01-27 14:30:00+00:00,1,1,1,D
4221908,Bundesliga,2023/2024,Werder Bremen,Freiburg,2024-01-27 14:30:00+00:00,3,1,0,H
4221907,Bundesliga,2023/2024,Hoffenheim,FC Heidenheim,2024-01-27 14:30:00+00:00,1,1,1,D
4230744,Serie A,2023/2024,Atalanta,Udinese,2024-01-27 14:00:00+00:00,2,0,0,H
4205561,La Liga,2023/2024,Real Sociedad,Rayo Vallecano,2024-01-27 00:00:00+00:00,0,0,1,D
4205557,La Liga,2023/2024,Las Palmas,Real Madrid,2024-01-27 00:00:00+00:00,1,2,2,A
4219202,Ligue 1,2023/2024,Marseille,Monaco,2024-01-27 00:00:00+00:00,2,2,1,D
4219205,Ligue 1,2023/2024,Nice,Metz,2024-01-27 00:00:00+00:00,1,0,0,H
4221905,Bundesliga,2023/2024,Eintracht Frankfurt,Mainz 05,2024-01-26 19:30:00+00:00,1,0,0,H
4205562,La Liga,2023/2024,Almeria,Deportivo Alaves,2024-01-26 00:00:00+00:00,0,3,2,A
4221968,Bundesliga,2023/2024,Bayern München,Union Berlin,2024-01-24 19:30:00+00:00,1,0,0,H
4205548,La Liga,2023/2024,Granada,Atletico Madrid,2024-01-22 00:00:00+00:00,0,1,2,A
4230740,Serie A,2023/2024,Lecce,Juventus,2024-01-21 19:45:00+00:00,0,3,2,A
4230738,Serie A,2023/2024,Salernitana,Genoa,2024-01-21 17:00:00+00:00,1,2,2,A
4221897,Bundesliga,2023/2024,Borussia Mönchengladbach,Augsburg,2024-01-21 16:30:00+00:00,1,2,2,A
4221893,Bundesliga,2023/2024,Bayern München,Werder Bremen,2024-01-21 14:30:00+00:00,0,1,2,A
4221895,Bundesliga,2023/2024,Freiburg,Hoffenheim,2024-01-20 14:30:00+00:00,3,2,0,H
4221900,Bundesliga,2023/2024,FC Heidenheim,Wolfsburg,2024-01-20 14:30:00+00:00,1,1,1,D
4205545,La Liga,2023/2024,Deportivo Alaves,Cadiz,2024-01-19 00:00:00+00:00,1,0,0,H
4230724,Serie A,2023/2024,Atalanta,Frosinone,2024-01-15 19:45:00+00:00,5,0,0,H
4221890,Bundesliga,2023/2024,Bochum,Werder Bremen,2024-01-14 14:30:00+00:00,1,1,1,D
4230731,Serie A,2023/2024,Cagliari,Bologna,2024-01-14 14:00:00+00:00,2,1,0,H
4230728,Serie A,2023/2024,Lazio,Lecce,2024-01-14 11:30:00+00:00,1,0,0,H
4219197,Ligue 1,2023/2024,Le Havre,Lyon,2024-01-14 00:00:00+00:00,3,1,0,H
4219196,Ligue 1,2023/2024,Nantes,Clermont Foot,2024-01-14 00:00:00+00:00,1,2,2,A
4219195,Ligue 1,2023/2024,Lens,Paris Saint-Germain,2024-01-14 00:00:00+00:00,0,2,2,A
4193738,Premier League,2023/2024,Manchester United,Tottenham Hotspur,2024-01-14 00:00:00+00:00,2,2,1,D
4219198,Ligue 1,2023/2024,Metz,Toulouse,2024-01-14 00:00:00+00:00,0,1,2,A
4221887,Bundesliga,2023/2024,Mainz 05,Wolfsburg,2024-01-13 14:30:00+00:00,1,1,1,D
4221886,Bundesliga,2023/2024,Freiburg,Union Berlin,2024-01-13 14:30:00+00:00,0,0,1,D
4230730,Serie A,2023/2024,Napoli,Salernitana,2024-01-13 14:00:00+00:00,2,1,0,H
4230726,Serie A,2023/2024,Genoa,Torino,2024-01-13 14:00:00+00:00,0,0,1,D
4193736,Premier League,2023/2024,Chelsea,Fulham,2024-01-13 00:00:00+00:00,1,0,0,H
4193739,Premier League,2023/2024,Newcastle United,Manchester City,2024-01-13 00:00:00+00:00,2,3,2,A
4205541,La Liga,2023/2024,Mallorca,Celta Vigo,2024-01-13 00:00:00+00:00,1,1,1,D
4219191,Ligue 1,2023/2024,Rennes,Nice,2024-01-13 00:00:00+00:00,2,0,0,H
4219193,Ligue 1,2023/2024,Monaco,Reims,2024-01-13 00:00:00+00:00,1,3,2,A
4221884,Bundesliga,2023/2024,Bayern München,Hoffenheim,2024-01-12 19:30:00+00:00,3,0,0,H
4230721,Serie A,2023/2024,Salernitana,Juventus,2024-01-07 17:00:00+00:00,1,2,2,A
4230723,Serie A,2023/2024,Torino,Napoli,2024-01-07 14:00:00+00:00,3,0,0,H
4230718,Serie A,2023/2024,Lecce,Cagliari,2024-01-06 17:00:00+00:00,1,1,1,D
4230716,Serie A,2023/2024,Frosinone,Monza,2024-01-06 14:00:00+00:00,2,3,2,A
4230720,Serie A,2023/2024,Inter,Hellas Verona,2024-01-06 11:30:00+00:00,2,1,0,H
4230714,Serie A,2023/2024,Bologna,Genoa,2024-01-05 19:45:00+00:00,1,1,1,D
4205525,La Liga,2023/2024,Osasuna,Almeria,2024-01-04 00:00:00+00:00,1,0,0,H
4205528,La Liga,2023/2024,Las Palmas,Barcelona,2024-01-04 00:00:00+00:00,1,2,2,A
4205529,La Liga,2023/2024,Celta Vigo,Real Betis,2024-01-03 00:00:00+00:00,2,1,0,H
4205531,La Liga,2023/2024,Real Madrid,Mallorca,2024-01-03 00:00:00+00:00,1,0,0,H
4205530,La Liga,2023/2024,Granada,Cadiz,2024-01-03 00:00:00+00:00,2,0,0,H
4205524,La Liga,2023/2024,Valencia,Villarreal,2024-01-02 00:00:00+00:00,3,1,0,H
4193723,Premier League,2023/2024,Fulham,Arsenal,2023-12-31 00:00:00+00:00,2,1,0,H
4193728,Premier League,2023/2024,Tottenham Hotspur,AFC Bournemouth,2023-12-31 00:00:00+00:00,3,1,0,H
4230709,Serie A,2023/2024,Juventus,Roma,2023-12-30 19:45:00+00:00,1,0,0,H
4230708,Serie A,2023/2024,Hellas Verona,Salernitana,2023-12-30 17:00:00+00:00,0,1,2,A
4230705,Serie A,2023/2024,Cagliari,Empoli,2023-12-30 14:00:00+00:00,0,0,1,D
4230711,Serie A,2023/2024,Udinese,Bologna,2023-12-30 14:00:00+00:00,3,0,0,H
4230704,Serie A,2023/2024,Atalanta,Lecce,2023-12-30 11:30:00+00:00,1,0,0,H
4193726,Premier League,2023/2024,Manchester City,Sheffield United,2023-12-30 00:00:00+00:00,2,0,0,H
4193727,Premier League,2023/2024,Nottingham Forest,Manchester United,2023-12-30 00:00:00+00:00,2,1,0,H
4193721,Premier League,2023/2024,Aston Villa,Burnley,2023-12-30 00:00:00+00:00,3,2,0,H
4193725,Premier League,2023/2024,Luton Town,Chelsea,2023-12-30 00:00:00+00:00,2,3,2,A
4193730,Premier League,2023/2024,Wolverhampton Wanderers,Everton,2023-12-30 00:00:00+00:00,3,0,0,H
4193722,Premier League,2023/2024,Crystal Palace,Brentford,2023-12-30 00:00:00+00:00,3,1,0,H
4230707,Serie A,2023/2024,Genoa,Inter,2023-12-29 19:45:00+00:00,1,1,1,D
4193712,Premier League,2023/2024,Arsenal,West Ham United,2023-12-28 00:00:00+00:00,0,2,2,A
4193714,Premier League,2023/2024,Brighton & Hove Albion,Tottenham Hotspur,2023-12-28 00:00:00+00:00,4,2,0,H
4193716,Premier League,2023/2024,Chelsea,Crystal Palace,2023-12-27 00:00:00+00:00,2,1,0,H
4193713,Premier League,2023/2024,Brentford,Wolverhampton Wanderers,2023-12-27 00:00:00+00:00,1,4,2,A
4193717,Premier League,2023/2024,Everton,Manchester City,2023-12-27 00:00:00+00:00,1,3,2,A
4193715,Premier League,2023/2024,Burnley,Liverpool,2023-12-26 00:00:00+00:00,0,2,2,A
4193711,Premier League,2023/2024,AFC Bournemouth,Fulham,2023-12-26 00:00:00+00:00,3,0,0,H
4193719,Premier League,2023/2024,Newcastle United,Nottingham Forest,2023-12-26 00:00:00+00:00,1,3,2,A
4193718,Premier League,2023/2024,Manchester United,Aston Villa,2023-12-26 00:00:00+00:00,3,2,0,H
4193710,Premier League,2023/2024,Wolverhampton Wanderers,Chelsea,2023-12-24 00:00:00+00:00,2,1,0,H
4230699,Serie A,2023/2024,Hellas Verona,Cagliari,2023-12-23 17:00:00+00:00,2,0,0,H
4230696,Serie A,2023/2024,Inter,Lecce,2023-12-23 17:00:00+00:00,2,0,0,H
4230698,Serie A,2023/2024,Bologna,Atalanta,2023-12-23 14:00:00+00:00,1,0,0,H
4230697,Serie A,2023/2024,Torino,Udinese,2023-12-23 14:00:00+00:00,1,1,1,D
4193709,Premier League,2023/2024,West Ham United,Manchester United,2023-12-23 00:00:00+00:00,2,0,0,H
4193708,Premier League,2023/2024,Tottenham Hotspur,Everton,2023-12-23 00:00:00+00:00,2,1,0,H
4193707,Premier League,2023/2024,Nottingham Forest,AFC Bournemouth,2023-12-23 00:00:00+00:00,2,3,2,A
4193703,Premier League,2023/2024,Fulham,Burnley,2023-12-23 00:00:00+00:00,0,2,2,A
4193705,Premier League,2023/2024,Luton Town,Newcastle United,2023-12-23 00:00:00+00:00,1,0,0,H
4193704,Premier League,2023/2024,Liverpool,Arsenal,2023-12-23 00:00:00+00:00,1,1,1,D
4230700,Serie A,2023/2024,Monza,Fiorentina,2023-12-22 19:45:00+00:00,0,1,2,A
4230701,Serie A,2023/2024,Sassuolo,Genoa,2023-12-22 17:30:00+00:00,1,2,2,A
4193701,Premier League,2023/2024,Aston Villa,Sheffield United,2023-12-22 00:00:00+00:00,1,1,1,D
4205517,La Liga,2023/2024,Mallorca,Osasuna,2023-12-21 00:00:00+00:00,3,2,0,H
4205515,La Liga,2023/2024,Real Betis,Girona,2023-12-21 00:00:00+00:00,1,1,1,D
4205520,La Liga,2023/2024,Deportivo Alaves,Real Madrid,2023-12-21 00:00:00+00:00,0,1,2,A
4193702,Premier League,2023/2024,Crystal Palace,Brighton & Hove Albion,2023-12-21 00:00:00+00:00,1,1,1,D
4221879,Bundesliga,2023/2024,Wolfsburg,Bayern München,2023-12-20 19:30:00+00:00,1,2,2,A
4221877,Bundesliga,2023/2024,Bayer Leverkusen,Bochum,2023-12-20 19:30:00+00:00,4,0,0,H
4221883,Bundesliga,2023/2024,FC Heidenheim,Freiburg,2023-12-20 19:30:00+00:00,3,2,0,H
4221876,Bundesliga,2023/2024,Union Berlin,1. FC Köln,2023-12-20 17:30:00+00:00,2,0,0,H
4219400,Ligue 1,2023/2024,Paris Saint-Germain,Metz,2023-12-20 00:00:00+00:00,3,1,0,H
4205522,La Liga,2023/2024,Villarreal,Celta Vigo,2023-12-20 00:00:00+00:00,3,2,0,H
4219407,Ligue 1,2023/2024,Montpellier,Marseille,2023-12-20 00:00:00+00:00,1,1,1,D
4219406,Ligue 1,2023/2024,Reims,Le Havre,2023-12-20 00:00:00+00:00,1,0,0,H
4219401,Ligue 1,2023/2024,Strasbourg,Lille,2023-12-20 00:00:00+00:00,2,1,0,H
4219402,Ligue 1,2023/2024,Toulouse,Monaco,2023-12-20 00:00:00+00:00,1,2,2,A
4205521,La Liga,2023/2024,Barcelona,Almeria,2023-12-20 00:00:00+00:00,3,2,0,H
4221881,Bundesliga,2023/2024,Werder Bremen,RB Leipzig,2023-12-19 17:30:00+00:00,1,1,1,D
4205518,La Liga,2023/2024,Rayo Vallecano,Valencia,2023-12-19 00:00:00+00:00,0,1,2,A
4205519,La Liga,2023/2024,Granada,Sevilla,2023-12-19 00:00:00+00:00,0,3,2,A
4205514,La Liga,2023/2024,Atletico Madrid,Getafe,2023-12-19 00:00:00+00:00,3,3,1,D
4230692,Serie A,2023/2024,Lazio,Inter,2023-12-17 19:45:00+00:00,0,2,2,A
4221986,Bundesliga,2023/2024,Bayern München,VfB Stuttgart,2023-12-17 18:30:00+00:00,3,0,0,H
4221989,Bundesliga,2023/2024,Bayer Leverkusen,Eintracht Frankfurt,2023-12-17 16:30:00+00:00,3,0,0,H
4221988,Bundesliga,2023/2024,Freiburg,1. FC Köln,2023-12-17 14:30:00+00:00,2,0,0,H
4230693,Serie A,2023/2024,Udinese,Sassuolo,2023-12-17 14:00:00+00:00,2,2,1,D
4230688,Serie A,2023/2024,Milan,Monza,2023-12-17 11:30:00+00:00,3,0,0,H
